"CUK","Carnival Corporation","16.81","$14.84B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/cuk",""
"CRS","Carpenter Technology Corporation","21.79","$1.05B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/crs",""
"CSV","Carriage Services, Inc.","26.79","$481.41M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/csv",""
"CARR","Carrier Global Corporation","38.8","$33.63B","2020","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/carr",""
"CARS","Cars.com Inc.","8.85","$594.72M","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/cars",""
"CRI","Carter&#39;s, Inc.","83.09","$3.63B","2003","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/cri",""
"CVNA","Carvana Co.","194.15","$33.35B","2017","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/cvna",""
"CSPR","Casper Sleep Inc.","6.88","$276.24M","2020","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/cspr",""
"CSLT","Castlight Health, inc.","1.02","$153.64M","2014","Technology","EDP Services","https://old.nasdaq.com/symbol/cslt",""
"CTLT","Catalent, Inc.","101.91","$16.78B","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ctlt",""
"CTT","CatchMark Timber Trust, Inc.","8.91","$434.5M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ctt",""
"CAT","Caterpillar, Inc.","170.82","$92.8B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/cat",""
"CATO","Cato Corporation (The)","7.86","$188.31M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/cato",""
"CBZ","CBIZ, Inc.","24.7","$1.35B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/cbz",""
"CBO","CBO (Listing Market - NYSE - Networks A/E)","13.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cbo",""
"IGR","CBRE Clarion Global Real Estate Income Fund","6.14","$715.87M","2004","n/a","n/a","https://old.nasdaq.com/symbol/igr",""
"CBRE","CBRE Group, Inc.","58.15","$19.51B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/cbre",""
"CBX","CBX (Listing Market NYSE Networks AE","2.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cbx",""
"PCPL","CC Neuberger Principal Holdings I","10.14","$575.45M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/pcpl",""
"PCPL.U","CC Neuberger Principal Holdings I","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/pcpl.u",""
"PCPL.WS","CC Neuberger Principal Holdings I","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pcpl.ws",""
"PRPB","CC Neuberger Principal Holdings II","9.8","$811.44M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/prpb",""
"PRPB.U","CC Neuberger Principal Holdings II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/prpb.u",""
"PRPB.WS","CC Neuberger Principal Holdings II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/prpb.ws",""
"FUN","Cedar Fair, L.P.","36.36","$2.06B","1987","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/fun",""
"CDR","Cedar Realty Trust, Inc.","1.22","$108.96M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cdr",""
"CDR^B","Cedar Realty Trust, Inc.","22.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cdr^b",""
"CDR^C","Cedar Realty Trust, Inc.","20","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cdr^c",""
"CE","Celanese Corporation","126.25","$14.76B","2005","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/ce",""
"CLS","Celestica, Inc.","7.1","$916.3M","1998","Technology","Electrical Products","https://old.nasdaq.com/symbol/cls",""
"CELG~","Celgene Corporation","0.3175","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/celg~",""
"CEL","Cellcom Israel, Ltd.","3.992","$649.8M","2007","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cel",""
"CPAC","Cementos Pacasmayo S.A.A.","7.9","$676.41M","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/cpac",""
"CX","Cemex S.A.B. de C.V.","4.29","$6.48B","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/cx",""
"CVE","Cenovus Energy Inc","4.31","$5.3B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cve",""
"CNC","Centene Corporation","68.82","$39.9B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/cnc",""
"CEN","Center Coast Brookfield MLP & Energy Infrastructur","8.22","$40.5M","2013","n/a","n/a","https://old.nasdaq.com/symbol/cen",""
"CNP","CenterPoint Energy, Inc.","23.73","$12.93B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/cnp",""
"CNP^B","CenterPoint Energy, Inc.","43.55","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cnp^b",""
"EBR","Centrais Electricas Brasileiras S.A.- Eletrobras","6.27","$9.84B","2016","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ebr",""
"EBR.B","Centrais Electricas Brasileiras S.A.- Eletrobras","n/a","n/a","2016","n/a","n/a","https://old.nasdaq.com/symbol/ebr.b",""
"CEPU","Central Puerto S.A.","2.39","$361.85M","2018","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/cepu",""
"CCS","Century Communities, Inc.","39.45","$1.32B","2014","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/ccs",""
"LUMN","CenturyLink, Inc. d/b/a Lumen Technologies, Inc. ","9.25","$10.15B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/lumn",""
"CTAC.U","Cerberus Telecom Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ctac.u",""
"CDAY","Ceridian HCM Holding Inc.","94.27","$13.93B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cday",""
"CF","CF Industries Holdings, Inc.","28.96","$6.2B","2005","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/cf",""
"GIB","CGI Inc.","69.61","$18.05B","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/gib",""
"CHX","ChampionX Corporation","10.43","$2.08B","2018","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/chx",""
"ECOM          ","ChannelAdvisor Corporation","14.26","$413.54M","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ecom",""
"CHRA","Charah Solutions, Inc.","2.88","$86.36M","2018","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/chra",""
"CRL","Charles River Laboratories International, Inc.","237.26","$11.8B","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/crl",""
"CLDT","Chatham Lodging Trust (REIT)","9.41","$442.01M","2010","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cldt",""
"CMCM","Cheetah Mobile Inc.","1.97","$275.42M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cmcm",""
"CHGG","Chegg, Inc.","69.51","$8.95B","2013","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/chgg",""
"CHE","Chemed Corp.","478.2","$7.63B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/che",""
"CC","Chemours Company (The)","22.13","$3.64B","2015","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/cc",""
"CHMI","Cherry Hill Mortgage Investment Corporation","9.92","$169.4M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/chmi",""
"CHMI^A","Cherry Hill Mortgage Investment Corporation","24.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chmi^a",""
"CHMI^B","Cherry Hill Mortgage Investment Corporation","21.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chmi^b",""
"CPK","Chesapeake Utilities Corporation","102.74","$1.79B","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/cpk",""
"CVX","Chevron Corporation","79.4","$152.85B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/cvx",""
"CHWY","Chewy, Inc.","62.09","$25.61B","2019","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/chwy",""
"CHS","Chico&#39;s FAS, Inc.","1.51","$181.04M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/chs",""
"CIM","Chimera Investment Corporation","9.43","$2.2B","2007","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cim",""
"CIM^A","Chimera Investment Corporation","23.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^a",""
"CIM^B","Chimera Investment Corporation","21.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^b",""
"CIM^C","Chimera Investment Corporation","20.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^c",""
"CIM^D","Chimera Investment Corporation","20.68","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cim^d",""
"DL","China Distance Education Holdings Limited","8.675","$293.48M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/dl",""
"CEA","China Eastern Airlines Corporation Ltd.","22.68","$7.43B","1997","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/cea",""
"CHN","China Fund, Inc. (The)","31.05","$325.32M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/chn",""
"CGA","China Green Agriculture, Inc.","2.57","$16.32M","n/a","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/cga",""
"LFC","China Life Insurance Company Limited","11.78","$66.59B","2003","Finance","Life Insurance","https://old.nasdaq.com/symbol/lfc",""
"CHL","China Mobile (Hong Kong) Ltd.","33.34","$136.53B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/chl",""
"COE","China Online Education Group","23.45","$502M","2016","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/coe",""
"SNP","China Petroleum & Chemical Corporation","44.06","$53.34B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/snp",""
"ZNH","China Southern Airlines Company Limited","31.61","$9.69B","1997","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/znh",""
"CHA","China Telecom Corp Ltd","35.17","$28.46B","2002","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cha",""
"CHU","China Unicom (Hong Kong) Ltd","6.82","$20.87B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/chu",""
"CYD","China Yuchai International Limited","16.7","$682.33M","1994","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cyd",""
"CMG","Chipotle Mexican Grill, Inc.","1278.13","$35.76B","2006","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cmg",""
"CHH","Choice Hotels International, Inc.","102.19","$5.67B","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/chh",""
"CB","Chubb Limited","146.98","$66.34B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cb",""
"CHT","Chunghwa Telecom Co., Ltd.","38.66","$29.99B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cht",""
"CHD","Church & Dwight Company, Inc.","84.83","$21.08B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/chd",""
"CCX","Churchill Capital Corp II","10.1","$871.13M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/ccx",""
"CCX.U","Churchill Capital Corp II","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/ccx.u",""
"CCX.WS","Churchill Capital Corp II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ccx.ws",""
"CCIV","Churchill Capital Corp IV","9.67","$2B","2020","Finance","Business Services","https://old.nasdaq.com/symbol/cciv",""
"CCIV.U","Churchill Capital Corp IV","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/cciv.u",""
"CCIV.WS","Churchill Capital Corp IV","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cciv.ws",""
"CIEN","Ciena Corporation","42.87","$6.62B","1997","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cien",""
"CI","Cigna Corporation","211.2","$76.3B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/ci",""
"XEC","Cimarex Energy Co","31.25","$3.19B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/xec",""
"CBB","Cincinnati Bell Inc","15.17","$768.82M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/cbb",""
"CBB^B","Cincinnati Bell Inc","49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cbb^b",""
"CNK","Cinemark Holdings Inc","13.08","$1.55B","2007","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/cnk",""
"CINR","Ciner Resources LP","11.57","$228.71M","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/cinr",""
"CIR","CIRCOR International, Inc.","34.06","$681.13M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/cir",""
"CIT","CIT Group Inc (DEL)","35.18","$3.47B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cit",""
"CIT^B","CIT Group Inc (DEL)","25.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cit^b",""
"CCAC","CITIC Capital Acquisition Corp.","9.78","$337.41M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ccac",""
"CCAC.U","CITIC Capital Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ccac.u",""
"CCAC.WS","CITIC Capital Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ccac.ws",""
"BLW","Citigroup Inc.","15","$536.09M","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/blw",""
"C","Citigroup Inc.","47.64","$99.18B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/c",""
"C^J","Citigroup Inc.","28.36","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/c^j",""
"C^K","Citigroup Inc.","27.79","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/c^k",""
"C^N","Citigroup Inc.","27.73","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/c^n",""
"C^S","Citigroup Inc.","25.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/c^s",""
"CFG","Citizens Financial Group, Inc.","32.33","$13.81B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/cfg",""
"CFG^D","Citizens Financial Group, Inc.","27.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cfg^d",""
"CFG^E","Citizens Financial Group, Inc.","25.79","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cfg^e",""
"CIA","Citizens, Inc.","6.22","$314.23M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/cia",""
"CIO","City Office REIT, Inc.","7.3","$316.8M","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cio",""
"CIO^A","City Office REIT, Inc.","24.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cio^a",""
"CVEO","Civeo Corporation","0.814","$138.85M","2014","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/cveo",""
"CCC","Clarivate Plc","30.3","$18.36B","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/ccc",""
"CLH","Clean Harbors, Inc.","69.83","$3.86B","n/a","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/clh",""
"CCO","Clear Channel Outdoor Holdings, Inc.","1.15","$537.43M","2005","Consumer Services","Advertising","https://old.nasdaq.com/symbol/cco",""
"EMO","ClearBridge Energy Midstream Opportunity Fund Inc.","10.37","$148.73M","2011","n/a","n/a","https://old.nasdaq.com/symbol/emo",""
"CEM","ClearBridge MLP and Midstream Fund Inc.","13.63","$191.95M","2010","n/a","n/a","https://old.nasdaq.com/symbol/cem",""
"CTR","ClearBridge MLP and Midstream Total Return Fund In","11.5","$88.32M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ctr",""
"CLW","Clearwater Paper Corporation","31.92","$529.02M","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/clw",""
"CWEN","Clearway Energy, Inc.","29.3","$5.91B","2015","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/cwen",""
"CWEN.A","Clearway Energy, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cwen.a",""
"CLF","Cleveland-Cliffs Inc.","8.54","$3.41B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/clf",""
"CLII.U","Climate Change Crisis Real Impact I Acquisition Corporation","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/clii.u",""
"CLPR","Clipper Realty Inc.","6.17","$109.92M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/clpr",""
"CLX","Clorox Company (The)","194.91","$24.57B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/clx",""
"CLDR","Cloudera, Inc.","10.09","$3.15B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cldr",""
"NET","Cloudflare, Inc.","64.57","$19.82B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/net",""
"CMS","CMS Energy Corporation","66.14","$18.94B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cms",""
"CMS^B","CMS Energy Corporation","109.282","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cms^b",""
"CMSA","CMS Energy Corporation","27.34","n/a","2018","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsa",""
"CMSC","CMS Energy Corporation","27.68","n/a","2018","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsc",""
"CMSD","CMS Energy Corporation","27.71","n/a","2019","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsd",""
"CNA","CNA Financial Corporation","34.82","$9.45B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cna",""
"CNF","CNFinance Holdings Limited","3.1","$212.6M","2018","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/cnf",""
